created_at|latitude|longitude
2016-11-16 07:03:27|1.377902|103.925503
2016-11-16 07:03:27|1.377902|103.925503
2016-11-16 07:03:27|1.377902|103.925503
2016-11-16 07:03:38|1.378829|103.922409
2016-11-16 07:03:48|1.379506|103.920865
2016-11-16 07:03:48|1.379506|103.920865
2016-11-16 07:04:08|1.381502|103.918205
2016-11-16 07:04:20|1.382686|103.917024
2016-11-16 07:04:20|1.382686|103.917024
2016-11-16 07:04:38|1.383906|103.915937
2016-11-16 07:04:48|1.386324|103.913901
2016-11-16 07:04:58|1.387560|103.912817
2016-11-16 07:05:09|1.388987|103.911595
2016-11-16 07:05:09|1.388987|103.911595
2016-11-16 07:05:28|1.391394|103.909515
2016-11-16 07:05:38|1.392508|103.908523
2016-11-16 07:05:49|1.393856|103.907304
2016-11-16 07:05:49|1.393856|103.907304
2016-11-16 07:06:08|1.395934|103.904842
2016-11-16 07:06:19|1.397018|103.903174
2016-11-16 07:06:19|1.397018|103.903174
2016-11-16 07:06:39|1.397796|103.901761
2016-11-16 07:06:49|1.399301|103.898001
2016-11-16 07:07:00|1.399761|103.896483
2016-11-16 07:07:10|1.400078|103.894474
2016-11-16 07:07:10|1.400078|103.894474
2016-11-16 07:07:28|1.400457|103.891924
2016-11-16 07:07:39|1.400541|103.890757
2016-11-16 07:07:39|1.400541|103.890757
2016-11-16 07:07:58|1.400990|103.888161
2016-11-16 07:07:58|1.400990|103.888161
2016-11-16 07:08:18|1.401240|103.885244
2016-11-16 07:08:18|1.401240|103.885244
2016-11-16 07:08:38|1.401252|103.882251
2016-11-16 07:08:48|1.401177|103.880495
2016-11-16 07:08:48|1.401177|103.880495
2016-11-16 07:09:08|1.401121|103.877401
2016-11-16 07:09:18|1.401017|103.875893
2016-11-16 07:09:18|1.401017|103.875893
2016-11-16 07:09:38|1.400675|103.873292
2016-11-16 07:09:48|1.400640|103.872523
2016-11-16 07:09:58|1.400619|103.872541
2016-11-16 07:09:58|1.400619|103.872541
2016-11-16 07:10:18|1.400604|103.872520
2016-11-16 07:10:28|1.400596|103.872508
2016-11-16 07:10:38|1.400593|103.872498
2016-11-16 07:10:48|1.400591|103.872492
2016-11-16 07:10:48|1.400591|103.872492
2016-11-16 07:11:09|1.400541|103.871767
2016-11-16 07:11:09|1.400541|103.871767
2016-11-16 07:11:28|1.400577|103.869545
2016-11-16 07:11:39|1.400577|103.869545
2016-11-16 07:11:39|1.400577|103.869545
2016-11-16 07:11:59|1.396841|103.869227
2016-11-16 07:11:59|1.396841|103.869227
2016-11-16 07:12:19|1.393811|103.869228
2016-11-16 07:12:30|1.392604|103.869301
2016-11-16 07:12:30|1.392604|103.869301
2016-11-16 07:12:49|1.391397|103.869250
2016-11-16 07:12:49|1.391397|103.869250
2016-11-16 07:13:08|1.389497|103.869142
2016-11-16 07:13:18|1.388486|103.869098
2016-11-16 07:13:29|1.388065|103.869992
2016-11-16 07:13:46|1.387684|103.871121
2016-11-16 07:13:46|1.387684|103.871121
2016-11-16 07:13:46|1.387684|103.871121
2016-11-16 07:13:58|1.386966|103.873712
2016-11-16 07:14:09|1.385989|103.875115
2016-11-16 07:14:20|1.385131|103.875963
2016-11-16 07:14:20|1.385131|103.875963
2016-11-16 07:14:39|1.383066|103.876907
2016-11-16 07:14:50|1.383088|103.876894
2016-11-16 07:15:00|1.383030|103.876915
2016-11-16 07:15:00|1.383030|103.876915
2016-11-16 07:15:18|1.382880|103.876279
2016-11-16 07:15:18|1.382880|103.876279
2016-11-16 07:15:39|1.382083|103.875692
2016-11-16 07:15:39|1.382083|103.875692
2016-11-16 07:15:50|1.382257|103.875299
2016-11-16 07:15:50|1.382257|103.875299
2016-11-16 07:16:08|1.382259|103.874210
2016-11-16 07:16:18|1.382436|103.873653
2016-11-16 07:16:18|1.382436|103.873653
2016-11-16 07:16:39|1.382296|103.873371
2016-11-16 07:16:49|1.382448|103.872683
2016-11-16 07:16:59|1.382557|103.871989
2016-11-16 07:16:59|1.382557|103.871989
2016-11-16 07:17:19|1.382818|103.870932
2016-11-16 07:17:30|1.382972|103.870395
2016-11-16 07:17:30|1.382972|103.870395
2016-11-16 07:17:48|1.383074|103.869022
2016-11-16 07:17:58|1.382546|103.868871
2016-11-16 07:17:58|1.382546|103.868871
2016-11-16 07:18:19|1.383366|103.868035
2016-11-16 07:18:29|1.384098|103.868185
2016-11-16 07:18:39|1.383979|103.867841
2016-11-16 07:18:51|1.383674|103.867521
2016-11-16 07:18:51|1.383674|103.867521
2016-11-16 07:19:08|1.383890|103.865870
2016-11-16 07:19:19|1.384079|103.865232
2016-11-16 07:19:19|1.384079|103.865232
2016-11-16 07:19:39|1.383365|103.864568
2016-11-16 07:19:39|1.383365|103.864568
2016-11-16 07:19:59|1.382274|103.863163
2016-11-16 07:20:11|1.382013|103.862847
2016-11-16 07:20:11|1.382013|103.862847
