created_at|latitude|longitude
2016-11-16 06:40:37|1.297283|103.888980
2016-11-16 06:40:48|1.297045|103.889087
2016-11-16 06:40:58|1.297279|103.889238
2016-11-16 06:41:08|1.297445|103.889228
2016-11-16 06:41:19|1.297640|103.888377
2016-11-16 06:41:29|1.297825|103.887538
2016-11-16 06:41:40|1.297933|103.886350
2016-11-16 06:41:50|1.297702|103.885476
2016-11-16 06:42:01|1.296448|103.885518
2016-11-16 06:42:11|1.296080|103.886574
2016-11-16 06:42:11|1.296080|103.886574
2016-11-16 06:42:22|1.295935|103.888242
2016-11-16 06:42:32|1.295796|103.889988
2016-11-16 06:42:43|1.295703|103.892257
2016-11-16 06:42:54|1.296064|103.894420
2016-11-16 06:43:04|1.296721|103.896161
2016-11-16 06:43:14|1.297270|103.897796
2016-11-16 06:43:24|1.297942|103.899555
2016-11-16 06:43:35|1.298603|103.901323
2016-11-16 06:43:46|1.299292|103.903116
2016-11-16 06:43:57|1.299954|103.904916
2016-11-16 06:44:07|1.300523|103.906583
2016-11-16 06:44:17|1.300985|103.908128
2016-11-16 06:44:28|1.301483|103.909963
2016-11-16 06:44:38|1.301888|103.911566
2016-11-16 06:44:48|1.302348|103.913235
2016-11-16 06:44:59|1.302877|103.915072
2016-11-16 06:45:09|1.303405|103.916966
2016-11-16 06:45:20|1.304029|103.918978
2016-11-16 06:45:31|1.304541|103.920859
2016-11-16 06:45:31|1.304541|103.920859
2016-11-16 06:45:42|1.305016|103.922499
2016-11-16 06:45:52|1.305432|103.923955
2016-11-16 06:46:03|1.305885|103.925531
2016-11-16 06:46:14|1.306799|103.926344
2016-11-16 06:46:24|1.308258|103.926065
2016-11-16 06:46:34|1.308923|103.925946
2016-11-16 06:46:44|1.309128|103.926043
2016-11-16 06:46:55|1.309400|103.927461
2016-11-16 06:47:05|1.309693|103.929094
2016-11-16 06:47:16|1.310265|103.930965
2016-11-16 06:47:26|1.310835|103.932662
2016-11-16 06:47:36|1.311392|103.933992
