created_at|latitude|longitude
2016-11-16 06:33:11|0.000000|0.000000
2016-11-16 06:33:11|0.000000|0.000000
2016-11-16 06:33:39|1.329920|103.909453
2016-11-16 06:33:39|1.329920|103.909453
2016-11-16 06:33:56|1.330199|103.909265
2016-11-16 06:34:07|1.330211|103.909263
2016-11-16 06:34:07|1.330211|103.909263
2016-11-16 06:34:24|1.330188|103.909265
2016-11-16 06:34:34|1.330140|103.909042
2016-11-16 06:34:44|1.330092|103.908792
2016-11-16 06:34:55|1.330407|103.908775
2016-11-16 06:35:05|1.330434|103.908711
2016-11-16 06:35:15|1.330545|103.908314
2016-11-16 06:35:25|1.330800|103.908193
2016-11-16 06:35:36|1.331279|103.908222
2016-11-16 06:35:46|1.331519|103.908164
2016-11-16 06:35:57|1.331672|103.908019
2016-11-16 06:36:08|1.331433|103.907409
2016-11-16 06:36:18|1.331413|103.907354
2016-11-16 06:36:28|1.331406|103.907347
2016-11-16 06:36:39|1.331406|103.907346
2016-11-16 06:36:49|1.331258|103.907036
2016-11-16 06:36:59|1.330773|103.906246
2016-11-16 06:37:09|1.330137|103.905486
2016-11-16 06:37:20|1.329622|103.904880
2016-11-16 06:37:31|1.329610|103.904866
2016-11-16 06:37:41|1.329617|103.904863
2016-11-16 06:37:41|1.329617|103.904863
2016-11-16 06:37:52|1.329614|103.904853
2016-11-16 06:38:02|1.329612|103.904852
2016-11-16 06:38:14|1.329611|103.904847
2016-11-16 06:38:14|1.329611|103.904847
2016-11-16 06:38:33|1.330299|103.903753
2016-11-16 06:38:43|1.331036|103.902959
2016-11-16 06:38:43|1.331036|103.902959
2016-11-16 06:39:03|1.331352|103.901843
2016-11-16 06:39:14|1.330887|103.901135
2016-11-16 06:39:14|1.330887|103.901135
2016-11-16 06:39:34|1.330183|103.899713
2016-11-16 06:39:34|1.330183|103.899713
2016-11-16 06:39:53|1.329564|103.898233
2016-11-16 06:39:53|1.329564|103.898233
2016-11-16 06:40:15|1.328521|103.895852
2016-11-16 06:40:15|1.328521|103.895852
2016-11-16 06:40:34|1.327679|103.893863
2016-11-16 06:40:34|1.327679|103.893863
2016-11-16 06:40:54|1.327576|103.893044
2016-11-16 06:41:05|1.327592|103.893111
2016-11-16 06:41:05|1.327592|103.893111
2016-11-16 06:41:25|1.327555|103.893244
2016-11-16 06:41:35|1.327540|103.893234
2016-11-16 06:41:35|1.327540|103.893234
2016-11-16 06:41:54|1.327529|103.893212
2016-11-16 06:41:54|1.327529|103.893212
2016-11-16 06:42:15|1.327539|103.893227
2016-11-16 06:42:15|1.327539|103.893227
2016-11-16 06:42:33|1.327378|103.892938
2016-11-16 06:42:43|1.327240|103.892362
2016-11-16 06:42:43|1.327240|103.892362
2016-11-16 06:43:03|1.326595|103.890684
2016-11-16 06:43:13|1.326140|103.890589
2016-11-16 06:43:24|1.325608|103.890757
2016-11-16 06:43:24|1.325608|103.890757
2016-11-16 06:43:44|1.325354|103.890976
2016-11-16 06:43:56|1.325051|103.890875
2016-11-16 06:43:56|1.325051|103.890875
2016-11-16 06:44:24|1.325280|103.890894
2016-11-16 06:44:44|1.325336|103.890923
2016-11-16 06:45:04|1.325455|103.890861
2016-11-16 06:45:04|1.325455|103.890861
2016-11-16 06:45:04|1.325455|103.890861
2016-11-16 06:45:04|1.325455|103.890861
