created_at|latitude|longitude
2016-11-16 06:37:45|1.351762|103.932752
2016-11-16 06:37:45|1.351762|103.932752
2016-11-16 06:38:06|1.348427|103.936497
2016-11-16 06:38:16|1.348433|103.936514
2016-11-16 06:38:26|1.348433|103.936514
2016-11-16 06:38:42|1.351237|103.932315
2016-11-16 06:38:52|1.351272|103.932608
2016-11-16 06:39:03|1.351337|103.932648
2016-11-16 06:39:03|1.351337|103.932648
2016-11-16 06:39:14|1.351438|103.932656
2016-11-16 06:39:24|1.351476|103.932666
2016-11-16 06:39:35|1.351462|103.932669
2016-11-16 06:39:45|1.351466|103.932744
2016-11-16 06:39:56|1.351417|103.932665
2016-11-16 06:40:07|1.351369|103.932667
2016-11-16 06:40:17|1.351359|103.932681
2016-11-16 06:40:28|1.351121|103.933275
2016-11-16 06:40:38|1.351027|103.933528
2016-11-16 06:40:49|1.350832|103.933507
2016-11-16 06:40:59|1.350380|103.933357
2016-11-16 06:41:10|1.350380|103.933357
2016-11-16 06:41:20|1.350380|103.933357
2016-11-16 06:41:30|1.350380|103.933357
2016-11-16 06:41:41|1.350273|103.933352
2016-11-16 06:41:51|1.349875|103.934156
2016-11-16 06:42:01|1.349399|103.935353
2016-11-16 06:42:12|1.349948|103.935821
2016-11-16 06:42:22|1.351118|103.936379
2016-11-16 06:42:32|1.352057|103.936793
2016-11-16 06:42:43|1.353082|103.937209
2016-11-16 06:42:53|1.353373|103.937867
2016-11-16 06:43:03|1.353395|103.938739
2016-11-16 06:43:13|1.353433|103.938930
2016-11-16 06:43:13|1.353433|103.938930
2016-11-16 06:43:24|1.352998|103.939155
2016-11-16 06:43:34|1.351957|103.939192
2016-11-16 06:43:44|1.351753|103.939568
2016-11-16 06:43:55|1.351725|103.940822
2016-11-16 06:44:05|1.351733|103.940963
2016-11-16 06:44:15|1.351733|103.940963
2016-11-16 06:44:26|1.351735|103.940965
2016-11-16 06:44:37|1.351751|103.941486
2016-11-16 06:44:47|1.351747|103.942494
2016-11-16 06:44:58|1.351804|103.943089
