created_at|latitude|longitude
2016-11-16 06:34:19|1.349641|103.868956
2016-11-16 06:34:30|1.349641|103.868956
2016-11-16 06:34:30|1.349641|103.868956
2016-11-16 06:34:50|1.349641|103.868956
2016-11-16 06:35:00|1.349641|103.868956
2016-11-16 06:35:00|1.349641|103.868956
2016-11-16 06:35:20|1.349641|103.868956
2016-11-16 06:35:30|1.349641|103.868956
2016-11-16 06:35:40|1.349641|103.868956
2016-11-16 06:35:40|1.349641|103.868956
2016-11-16 06:36:00|1.349694|103.868937
2016-11-16 06:36:00|1.349694|103.868937
2016-11-16 06:36:20|1.349684|103.868941
2016-11-16 06:36:30|1.349681|103.868942
2016-11-16 06:36:40|1.349675|103.868944
2016-11-16 06:36:50|1.349675|103.868944
2016-11-16 06:36:50|1.349675|103.868944
2016-11-16 06:37:10|1.349671|103.868945
2016-11-16 06:37:20|1.349711|103.868941
2016-11-16 06:37:30|1.349733|103.868939
2016-11-16 06:37:30|1.349733|103.868939
2016-11-16 06:37:50|1.349727|103.868940
2016-11-16 06:37:50|1.349727|103.868940
2016-11-16 06:38:10|1.349721|103.868941
2016-11-16 06:38:10|1.349721|103.868941
2016-11-16 06:38:31|1.349716|103.868942
2016-11-16 06:38:41|1.349729|103.868941
2016-11-16 06:38:51|1.349726|103.868941
2016-11-16 06:39:01|1.349726|103.868941
2016-11-16 06:39:01|1.349726|103.868941
2016-11-16 06:39:21|1.349722|103.868942
2016-11-16 06:39:31|1.349720|103.868942
2016-11-16 06:39:31|1.349720|103.868942
2016-11-16 06:39:51|1.349730|103.868943
2016-11-16 06:40:01|1.349728|103.868943
2016-11-16 06:40:11|1.349726|103.868944
2016-11-16 06:40:21|1.349734|103.868942
2016-11-16 06:40:31|1.349734|103.868942
2016-11-16 06:40:41|1.349731|103.868943
2016-11-16 06:40:51|1.349739|103.868943
2016-11-16 06:40:51|1.349739|103.868943
2016-11-16 06:41:11|1.349737|103.868943
2016-11-16 06:41:21|1.349736|103.868944
2016-11-16 06:41:31|1.349741|103.868944
2016-11-16 06:41:31|1.349741|103.868944
2016-11-16 06:41:51|1.349744|103.868942
2016-11-16 06:42:01|1.349744|103.868942
2016-11-16 06:42:11|1.349743|103.868943
2016-11-16 06:42:11|1.349743|103.868943
2016-11-16 06:42:31|1.349740|103.868943
2016-11-16 06:42:41|1.349737|103.868943
2016-11-16 06:42:52|1.349736|103.868944
2016-11-16 06:43:02|1.349776|103.868944
2016-11-16 06:43:12|1.349759|103.868946
2016-11-16 06:43:22|1.349806|103.868932
2016-11-16 06:43:32|1.349726|103.868944
2016-11-16 06:43:59|1.350098|103.868657
2016-11-16 06:44:15|1.349850|103.868796
2016-11-16 06:44:25|1.349995|103.868686
2016-11-16 06:44:35|1.349986|103.868450
2016-11-16 06:44:53|1.350237|103.868162
2016-11-16 06:44:53|1.350237|103.868162
2016-11-16 06:45:04|1.350235|103.868074
2016-11-16 06:45:04|1.350235|103.868074
2016-11-16 06:45:22|1.350057|103.867947
2016-11-16 06:45:32|1.350098|103.867959
2016-11-16 06:45:43|1.350158|103.868022
2016-11-16 06:45:53|1.350141|103.868001
2016-11-16 06:46:03|1.350147|103.868006
2016-11-16 06:46:13|1.350153|103.868007
2016-11-16 06:46:24|1.350106|103.868019
2016-11-16 06:46:34|1.349916|103.868438
2016-11-16 06:46:45|1.350223|103.868845
2016-11-16 06:46:55|1.350597|103.868944
2016-11-16 06:47:05|1.350704|103.868660
2016-11-16 06:47:15|1.350933|103.868254
2016-11-16 06:47:26|1.351259|103.868333
2016-11-16 06:47:36|1.351595|103.868289
2016-11-16 06:47:47|1.351807|103.868400
2016-11-16 06:47:57|1.352052|103.868588
2016-11-16 06:48:19|1.353658|103.868088
2016-11-16 06:48:28|1.354635|103.867846
2016-11-16 06:48:49|1.354729|103.866308
2016-11-16 06:49:00|1.354296|103.865408
2016-11-16 06:49:11|1.353889|103.864513
2016-11-16 06:49:22|1.353880|103.863437
2016-11-16 06:49:32|1.354087|103.862500
2016-11-16 06:49:43|1.354387|103.861313
2016-11-16 06:49:43|1.354387|103.861313
2016-11-16 06:49:54|1.354745|103.859807
2016-11-16 06:50:04|1.355033|103.858505
2016-11-16 06:50:15|1.355242|103.857599
2016-11-16 06:50:26|1.355277|103.857424
2016-11-16 06:50:37|1.355280|103.857423
2016-11-16 06:50:47|1.355280|103.857423
2016-11-16 06:50:58|1.355280|103.857423
2016-11-16 06:50:58|1.355280|103.857423
2016-11-16 06:51:09|1.355280|103.857424
2016-11-16 06:51:20|1.355279|103.857424
2016-11-16 06:51:31|1.355278|103.857422
2016-11-16 06:51:42|1.355350|103.857061
2016-11-16 06:51:52|1.355682|103.855983
2016-11-16 06:52:03|1.356707|103.854735
2016-11-16 06:52:13|1.358149|103.853920
2016-11-16 06:52:24|1.359365|103.853129
2016-11-16 06:52:35|1.359776|103.852723
2016-11-16 06:52:46|1.359732|103.852037
2016-11-16 06:52:57|1.358507|103.851224
2016-11-16 06:53:07|1.357257|103.850475
2016-11-16 06:53:18|1.355976|103.849666
2016-11-16 06:53:18|1.355976|103.849666
2016-11-16 06:53:29|1.354923|103.849049
2016-11-16 06:53:39|1.354357|103.848699
2016-11-16 06:53:50|1.354125|103.848588
2016-11-16 06:54:00|1.354126|103.848598
2016-11-16 06:54:11|1.354126|103.848597
2016-11-16 06:54:21|1.354126|103.848597
2016-11-16 06:54:32|1.354068|103.848582
2016-11-16 06:54:43|1.353922|103.848513
2016-11-16 06:54:53|1.353921|103.848519
2016-11-16 06:55:03|1.353922|103.848518
2016-11-16 06:55:13|1.353922|103.848518
2016-11-16 06:55:24|1.353922|103.848518
2016-11-16 06:55:35|1.353921|103.848518
2016-11-16 06:55:45|1.353742|103.848463
2016-11-16 06:55:55|1.353634|103.848286
2016-11-16 06:56:06|1.353627|103.848285
2016-11-16 06:56:17|1.353630|103.848225
2016-11-16 06:56:27|1.353750|103.847999
2016-11-16 06:56:37|1.353927|103.847623
2016-11-16 06:56:48|1.354184|103.847278
2016-11-16 06:56:58|1.354489|103.847011
2016-11-16 06:56:58|1.354489|103.847011
2016-11-16 06:57:09|1.354838|103.846752
2016-11-16 06:57:19|1.354879|103.846702
2016-11-16 06:57:29|1.354883|103.846702
2016-11-16 06:57:40|1.354883|103.846702
2016-11-16 06:57:50|1.354884|103.846701
2016-11-16 06:58:00|1.354884|103.846701
2016-11-16 06:58:11|1.354884|103.846701
2016-11-16 06:58:22|1.354893|103.846694
2016-11-16 06:58:32|1.355095|103.846589
2016-11-16 06:58:43|1.355144|103.846555
2016-11-16 06:58:54|1.355190|103.846522
2016-11-16 06:59:04|1.355782|103.846411
2016-11-16 06:59:14|1.356571|103.846136
2016-11-16 06:59:25|1.357237|103.845358
2016-11-16 06:59:36|1.357932|103.845004
2016-11-16 06:59:46|1.358341|103.844994
2016-11-16 06:59:46|1.358341|103.844994
2016-11-16 06:59:46|1.358341|103.844994
2016-11-16 07:00:02|1.358364|103.844990
2016-11-16 07:00:14|1.358364|103.844993
2016-11-16 07:00:14|1.358364|103.844993
2016-11-16 07:00:23|1.358361|103.844990
2016-11-16 07:00:33|1.358358|103.844989
2016-11-16 07:00:33|1.358358|103.844989
2016-11-16 07:00:52|1.358362|103.844978
2016-11-16 07:01:03|1.358358|103.844975
