created_at|latitude|longitude
2016-11-16 06:31:32|1.347056|103.967155
2016-11-16 06:31:32|1.347056|103.967155
2016-11-16 06:31:44|1.350295|103.963892
2016-11-16 06:31:56|1.349910|103.963541
2016-11-16 06:32:06|1.350528|103.961710
2016-11-16 06:32:06|1.350528|103.961710
2016-11-16 06:32:24|1.350505|103.959302
2016-11-16 06:32:34|1.349842|103.957491
2016-11-16 06:32:45|1.349035|103.955997
2016-11-16 06:32:55|1.347984|103.954817
2016-11-16 06:33:05|1.346845|103.953592
2016-11-16 06:33:15|1.345820|103.952699
2016-11-16 06:33:26|1.344901|103.951266
2016-11-16 06:33:37|1.343855|103.950112
2016-11-16 06:33:47|1.342855|103.948800
2016-11-16 06:33:57|1.341819|103.947484
2016-11-16 06:34:07|1.340700|103.946244
2016-11-16 06:34:18|1.339569|103.944769
2016-11-16 06:34:28|1.338578|103.943664
2016-11-16 06:34:38|1.337542|103.942485
2016-11-16 06:34:48|1.336574|103.941260
2016-11-16 06:34:58|1.335620|103.940043
2016-11-16 06:35:09|1.334708|103.938553
2016-11-16 06:35:20|1.334940|103.936804
2016-11-16 06:35:31|1.335125|103.935099
2016-11-16 06:35:41|1.335197|103.933473
2016-11-16 06:35:41|1.335197|103.933473
2016-11-16 06:35:52|1.335372|103.931799
2016-11-16 06:36:02|1.335504|103.930168
2016-11-16 06:36:12|1.335479|103.928565
2016-11-16 06:36:23|1.335273|103.926917
2016-11-16 06:36:33|1.334863|103.925293
2016-11-16 06:36:43|1.334401|103.923661
2016-11-16 06:36:53|1.333706|103.922169
2016-11-16 06:37:04|1.332986|103.920751
2016-11-16 06:37:15|1.332313|103.919563
2016-11-16 06:37:25|1.331805|103.918251
2016-11-16 06:37:35|1.331177|103.917004
2016-11-16 06:37:46|1.330477|103.915524
2016-11-16 06:37:56|1.329906|103.914231
2016-11-16 06:38:07|1.329181|103.912766
2016-11-16 06:38:18|1.328491|103.911439
2016-11-16 06:38:28|1.327869|103.910221
2016-11-16 06:38:38|1.327080|103.908908
2016-11-16 06:38:49|1.326613|103.907426
2016-11-16 06:38:59|1.326145|103.906070
2016-11-16 06:39:10|1.325722|103.904306
2016-11-16 06:39:21|1.325188|103.902512
2016-11-16 06:39:31|1.324906|103.900813
2016-11-16 06:39:31|1.324906|103.900813
2016-11-16 06:39:42|1.324679|103.899088
2016-11-16 06:39:52|1.324260|103.897520
2016-11-16 06:40:02|1.323906|103.896179
2016-11-16 06:40:12|1.323756|103.894784
2016-11-16 06:40:23|1.323462|103.893496
2016-11-16 06:40:34|1.323313|103.892455
2016-11-16 06:40:44|1.323041|103.891312
2016-11-16 06:40:54|1.322760|103.889974
2016-11-16 06:41:05|1.322423|103.888670
2016-11-16 06:41:15|1.322249|103.887480
2016-11-16 06:41:25|1.322256|103.886198
2016-11-16 06:41:35|1.322158|103.884865
2016-11-16 06:41:46|1.321603|103.883517
2016-11-16 06:41:56|1.321126|103.882353
2016-11-16 06:42:06|1.320645|103.881110
2016-11-16 06:42:17|1.320019|103.879670
2016-11-16 06:42:28|1.319802|103.878206
2016-11-16 06:42:39|1.319903|103.876672
2016-11-16 06:42:49|1.320321|103.875612
2016-11-16 06:43:00|1.321084|103.874647
2016-11-16 06:43:10|1.321895|103.873940
2016-11-16 06:43:20|1.322715|103.873280
2016-11-16 06:43:30|1.323571|103.872610
2016-11-16 06:43:41|1.324835|103.871667
2016-11-16 06:43:41|1.324835|103.871667
2016-11-16 06:43:52|1.326208|103.870608
2016-11-16 06:44:03|1.327394|103.869312
2016-11-16 06:44:13|1.328258|103.867882
2016-11-16 06:44:24|1.328836|103.866253
2016-11-16 06:44:34|1.329227|103.864832
2016-11-16 06:44:44|1.329920|103.863436
2016-11-16 06:44:57|1.330437|103.861558
2016-11-16 06:45:07|1.330147|103.860066
2016-11-16 06:45:17|1.329598|103.858676
2016-11-16 06:45:27|1.329109|103.857421
2016-11-16 06:45:37|1.328864|103.856216
2016-11-16 06:45:48|1.329718|103.855489
2016-11-16 06:45:58|1.330812|103.855112
2016-11-16 06:46:09|1.331802|103.854856
2016-11-16 06:46:19|1.332327|103.855566
2016-11-16 06:46:30|1.333121|103.856254
2016-11-16 06:46:40|1.334108|103.856291
2016-11-16 06:46:51|1.334206|103.855761
2016-11-16 06:47:01|1.334201|103.855202
2016-11-16 06:47:01|1.334201|103.855202
2016-11-16 06:47:12|1.334157|103.855098
2016-11-16 06:47:22|1.334362|103.855056
2016-11-16 06:47:33|1.334631|103.855232
2016-11-16 06:47:43|1.334397|103.855320
2016-11-16 06:47:53|1.334372|103.855256
2016-11-16 06:48:25|1.334315|103.855222
2016-11-16 06:48:35|1.334308|103.855226
2016-11-16 06:48:56|1.334308|103.855227
2016-11-16 06:49:07|1.334309|103.855226
2016-11-16 06:49:17|1.334307|103.855226
2016-11-16 06:49:28|1.334306|103.855225
2016-11-16 06:49:38|1.334303|103.855224
2016-11-16 06:49:38|1.334303|103.855224
2016-11-16 06:49:49|1.334300|103.855222
2016-11-16 06:49:59|1.334296|103.855220
2016-11-16 06:50:09|1.334289|103.855216
2016-11-16 06:50:20|1.334286|103.855215
2016-11-16 06:50:30|1.334285|103.855215
2016-11-16 06:50:41|1.334285|103.855215
2016-11-16 06:50:41|1.334285|103.855215
2016-11-16 06:51:11|1.334284|103.855213
2016-11-16 06:51:22|1.334282|103.855212
2016-11-16 06:51:33|1.334282|103.855211
2016-11-16 06:51:44|1.334280|103.855212
2016-11-16 06:51:55|1.334282|103.855213
2016-11-16 06:52:05|1.334283|103.855212
2016-11-16 06:52:16|1.334283|103.855212
2016-11-16 06:52:27|1.334283|103.855212
2016-11-16 06:52:37|1.334283|103.855211
2016-11-16 06:52:48|1.334285|103.855212
2016-11-16 06:52:59|1.334287|103.855213
2016-11-16 06:53:09|1.334288|103.855213
2016-11-16 06:53:19|1.334286|103.855212
2016-11-16 06:53:30|1.334285|103.855211
2016-11-16 06:53:40|1.334285|103.855211
2016-11-16 06:53:50|1.334285|103.855210
2016-11-16 06:54:01|1.334286|103.855210
2016-11-16 06:54:12|1.334287|103.855209
2016-11-16 06:54:23|1.334289|103.855211
2016-11-16 06:54:34|1.334292|103.855211
2016-11-16 06:54:44|1.334296|103.855212
2016-11-16 06:54:55|1.334300|103.855214
2016-11-16 06:55:05|1.334304|103.855215
2016-11-16 06:55:16|1.334307|103.855215
2016-11-16 06:55:26|1.334308|103.855215
2016-11-16 06:55:37|1.334310|103.855216
2016-11-16 06:55:47|1.334311|103.855216
2016-11-16 06:55:57|1.334313|103.855217
2016-11-16 06:56:07|1.334314|103.855219
2016-11-16 06:56:17|1.334317|103.855220
2016-11-16 06:56:28|1.334318|103.855220
2016-11-16 06:56:39|1.334319|103.855221
2016-11-16 06:56:49|1.334320|103.855222
2016-11-16 06:57:00|1.334320|103.855223
2016-11-16 06:57:10|1.334320|103.855223
2016-11-16 06:57:20|1.334321|103.855223
2016-11-16 06:57:31|1.334323|103.855223
2016-11-16 06:57:31|1.334323|103.855223
2016-11-16 06:57:42|1.334324|103.855223
2016-11-16 06:57:52|1.334326|103.855223
2016-11-16 06:58:03|1.334328|103.855224
2016-11-16 06:58:13|1.334329|103.855224
2016-11-16 06:58:23|1.334329|103.855225
2016-11-16 06:58:34|1.334329|103.855225
2016-11-16 06:58:45|1.334329|103.855225
2016-11-16 06:58:56|1.334328|103.855223
2016-11-16 06:59:07|1.334328|103.855222
2016-11-16 06:59:17|1.334328|103.855221
2016-11-16 06:59:27|1.334329|103.855220
2016-11-16 06:59:38|1.334329|103.855220
2016-11-16 06:59:49|1.334330|103.855219
2016-11-16 06:59:49|1.334330|103.855219
2016-11-16 07:00:00|1.334330|103.855219
2016-11-16 07:00:10|1.334330|103.855219
2016-11-16 07:00:21|1.334331|103.855219
2016-11-16 07:00:31|1.334332|103.855219
2016-11-16 07:00:31|1.334332|103.855219
2016-11-16 07:00:42|1.334333|103.855218
2016-11-16 07:00:53|1.334334|103.855218
2016-11-16 07:01:04|1.334384|103.855866
2016-11-16 07:01:14|1.334430|103.856022
2016-11-16 07:01:25|1.334340|103.856046
2016-11-16 07:01:25|1.334340|103.856046
2016-11-16 07:01:35|1.334314|103.856060
2016-11-16 07:01:46|1.334314|103.856063
2016-11-16 07:01:56|1.334309|103.856059
2016-11-16 07:02:07|1.334287|103.856159
2016-11-16 07:02:17|1.333664|103.856367
2016-11-16 07:02:28|1.332906|103.856051
2016-11-16 07:02:28|1.332906|103.856051
2016-11-16 07:02:28|1.332906|103.856051
2016-11-16 07:02:45|1.332846|103.856007
2016-11-16 07:03:02|1.334419|103.855367
2016-11-16 07:03:13|1.331485|103.854788
2016-11-16 07:03:23|1.331139|103.853401
2016-11-16 07:03:33|1.331166|103.852148
2016-11-16 07:03:43|1.330995|103.850948
2016-11-16 07:03:54|1.331036|103.849584
2016-11-16 07:04:04|1.331187|103.848476
2016-11-16 07:04:15|1.331330|103.847954
2016-11-16 07:04:15|1.331330|103.847954
2016-11-16 07:04:26|1.331372|103.847232
2016-11-16 07:04:36|1.331476|103.846512
2016-11-16 07:04:46|1.331332|103.846348
2016-11-16 07:04:57|1.331335|103.846337
2016-11-16 07:05:07|1.331320|103.846335
2016-11-16 07:05:17|1.330854|103.846169
2016-11-16 07:05:28|1.329766|103.846043
2016-11-16 07:05:39|1.328697|103.846135
2016-11-16 07:05:50|1.328751|103.846993
2016-11-16 07:06:01|1.329677|103.847163
2016-11-16 07:06:11|1.329576|103.845938
2016-11-16 07:06:11|1.329576|103.845938
2016-11-16 07:06:21|1.329380|103.844678
2016-11-16 07:06:31|1.329255|103.843143
2016-11-16 07:06:31|1.329255|103.843143
2016-11-16 07:06:42|1.328985|103.841513
2016-11-16 07:06:52|1.328450|103.840360
2016-11-16 07:07:03|1.327765|103.838993
2016-11-16 07:07:14|1.327206|103.837615
2016-11-16 07:07:25|1.326686|103.835973
2016-11-16 07:07:35|1.326162|103.834351
2016-11-16 07:07:45|1.325590|103.832856
2016-11-16 07:07:55|1.325856|103.831431
2016-11-16 07:08:06|1.326510|103.830177
2016-11-16 07:08:17|1.326704|103.828682
2016-11-16 07:08:27|1.326440|103.827303
2016-11-16 07:08:37|1.326692|103.826053
2016-11-16 07:08:37|1.326692|103.826053
2016-11-16 07:08:47|1.327416|103.825212
2016-11-16 07:08:58|1.328288|103.824312
2016-11-16 07:09:08|1.329032|103.823203
2016-11-16 07:09:19|1.329508|103.821963
2016-11-16 07:09:29|1.329853|103.820759
2016-11-16 07:09:39|1.330461|103.819587
2016-11-16 07:09:49|1.331075|103.818537
2016-11-16 07:10:00|1.331525|103.817467
2016-11-16 07:10:10|1.331122|103.816493
2016-11-16 07:10:20|1.330835|103.815738
2016-11-16 07:10:20|1.330835|103.815738
2016-11-16 07:10:31|1.329740|103.815054
2016-11-16 07:10:31|1.329740|103.815054
2016-11-16 07:10:42|1.328332|103.814253
2016-11-16 07:10:52|1.326658|103.814045
2016-11-16 07:11:02|1.324839|103.813773
2016-11-16 07:11:13|1.322968|103.813331
2016-11-16 07:11:23|1.321438|103.812847
2016-11-16 07:11:34|1.320131|103.811640
2016-11-16 07:11:44|1.319363|103.810197
2016-11-16 07:11:54|1.318713|103.809157
2016-11-16 07:11:54|1.318713|103.809157
2016-11-16 07:12:05|1.318182|103.808572
2016-11-16 07:12:15|1.317824|103.808210
2016-11-16 07:12:26|1.317175|103.807470
