created_at|latitude|longitude
2016-11-16 06:37:56|1.324824|103.842251
2016-11-16 06:37:56|1.324824|103.842251
2016-11-16 06:38:06|1.324669|103.842145
2016-11-16 06:38:16|1.324700|103.842091
2016-11-16 06:38:26|1.324729|103.842005
2016-11-16 06:38:36|1.324729|103.842005
2016-11-16 06:38:36|1.324729|103.842005
2016-11-16 06:38:47|1.324729|103.842005
2016-11-16 06:38:57|1.324729|103.842005
2016-11-16 06:39:07|1.324729|103.842005
2016-11-16 06:39:18|1.324729|103.842005
2016-11-16 06:39:28|1.324729|103.842005
2016-11-16 06:39:39|1.324729|103.842005
2016-11-16 06:39:50|1.324729|103.842005
2016-11-16 06:40:00|1.324779|103.841952
2016-11-16 06:40:11|1.324779|103.841952
2016-11-16 06:40:21|1.324779|103.841952
2016-11-16 06:40:32|1.324779|103.841952
2016-11-16 06:40:43|1.324779|103.841952
2016-11-16 06:40:53|1.324779|103.841952
2016-11-16 06:41:03|1.324779|103.841952
2016-11-16 06:41:14|1.324779|103.841952
2016-11-16 06:41:24|1.324779|103.841952
2016-11-16 06:41:35|1.324779|103.841952
2016-11-16 06:41:46|1.324779|103.841952
2016-11-16 06:41:56|1.324779|103.841952
2016-11-16 06:42:06|1.324841|103.841916
2016-11-16 06:42:06|1.324841|103.841916
2016-11-16 06:42:17|1.324841|103.841916
2016-11-16 06:42:28|1.324841|103.841916
2016-11-16 06:42:38|1.324841|103.841916
2016-11-16 06:42:48|1.324841|103.841916
2016-11-16 06:42:59|1.324891|103.841895
2016-11-16 06:43:10|1.324901|103.841858
2016-11-16 06:43:21|1.324885|103.841823
2016-11-16 06:43:32|1.324769|103.841851
2016-11-16 06:43:42|1.324822|103.841913
2016-11-16 06:43:52|1.324853|103.841945
2016-11-16 06:44:03|1.325288|103.841992
2016-11-16 06:44:13|1.325987|103.841955
2016-11-16 06:44:24|1.326165|103.841922
2016-11-16 06:44:34|1.326165|103.841922
2016-11-16 06:44:45|1.326165|103.841922
2016-11-16 06:44:55|1.326165|103.841922
2016-11-16 06:45:06|1.326165|103.841922
2016-11-16 06:45:06|1.326165|103.841922
2016-11-16 06:45:17|1.326165|103.841922
2016-11-16 06:45:27|1.326165|103.841922
2016-11-16 06:45:38|1.326501|103.842004
2016-11-16 06:45:48|1.326571|103.842796
2016-11-16 06:45:59|1.326663|103.843783
2016-11-16 06:46:09|1.326693|103.844294
2016-11-16 06:46:19|1.326713|103.844609
2016-11-16 06:46:30|1.326605|103.845529
2016-11-16 06:46:40|1.326600|103.846624
2016-11-16 06:46:51|1.326615|103.847702
2016-11-16 06:47:02|1.326235|103.848678
2016-11-16 06:47:12|1.326084|103.848923
2016-11-16 06:47:22|1.325901|103.849271
2016-11-16 06:47:33|1.325410|103.850212
2016-11-16 06:47:43|1.324695|103.851124
2016-11-16 06:47:54|1.323876|103.851804
2016-11-16 06:48:04|1.323132|103.852432
2016-11-16 06:48:24|1.321033|103.852978
2016-11-16 06:48:35|1.319978|103.853233
2016-11-16 06:48:46|1.320151|103.854199
2016-11-16 06:48:57|1.321013|103.855365
2016-11-16 06:49:07|1.321779|103.856254
2016-11-16 06:49:18|1.322642|103.857047
